Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,StrikeRate,WireCat,ISIN,FullName
N,C,79,ALEMBICLTD,EQ,1980-01-01 00:00:00,XX,0,B,INE426A01027,ALEMBIC LIMITED
N,C,100,AMARAJABAT,EQ,1980-01-01 00:00:00,XX,0,A,INE885A01032,AMARA RAJA BATTERIES LTD.
N,C,104,SHAREINDIA,EQ,1980-01-01 00:00:00,XX,0,C,INE932X01018,SHARE IND. SECURITIES LTD
N,C,128,ROUTE,EQ,1980-01-01 00:00:00,XX,0,B,INE450U01017,ROUTE MOBILE LIMITED
N,C,136,ANDHRSUGAR,EQ,1980-01-01 00:00:00,XX,0,C,INE715B01013,ANDHRA SUGARS LTD
N,C,140,SRPL,EQ,1980-01-01 00:00:00,XX,0,Z,INE008Z01012,SHREE RAM PROTEINS LTD.
N,C,144,GODREJAGRO,EQ,1980-01-01 00:00:00,XX,0,A,INE850D01014,GODREJ AGROVET LIMITED
N,C,154,APCOTEXIND,EQ,1980-01-01 00:00:00,XX,0,C,INE116A01032,APCOTEX INDUSTRIES LIMITE
N,C,157,APOLLOHOSP,EQ,1980-01-01 00:00:00,XX,0,A,INE437A01024,APOLLO HOSPITALS ENTER. L
N,C,163,APOLLOTYRE,EQ,1980-01-01 00:00:00,XX,0,B,INE438A01022,APOLLO TYRES LTD
N,C,166,ANDHRAPAP,EQ,1980-01-01 00:00:00,XX,0,D,INE435A01028,ANDHRA PAPER LIMITED
N,C,181,ARENTERP,EQ,1980-01-01 00:00:00,XX,0,Z,INE610C01014,RAJDARSHAN INDUSTRIES LTD
N,C,184,TCPLPACK,EQ,1980-01-01 00:00:00,XX,0,Z,INE822C01015,TCPL PACKAGING LIMITED
N,C,193,ARVIND,EQ,1980-01-01 00:00:00,XX,0,C,INE034A01011,ARVIND LIMITED
N,C,199,MASFIN,EQ,1980-01-01 00:00:00,XX,0,C,INE348L01012,MAS FINANCIAL SERV LTD
N,C,201,UNIDT,EQ,1980-01-01 00:00:00,XX,0,D,INE961D01019,UNITED DRILLING TOOLS LTD
N,C,203,ASHAPURMIN,EQ,1980-01-01 00:00:00,XX,0,Z,INE348A01023,ASHAPURA MINECHEM LTD
N,C,206,ASHIMASYN,EQ,1980-01-01 00:00:00,XX,0,Z,INE440A01010,ASHIMA LTD
N,C,212,ASHOKLEY,EQ,1980-01-01 00:00:00,XX,0,B,INE208A01029,ASHOK LEYLAND LTD
N,C,220,IEX,EQ,1980-01-01 00:00:00,XX,0,B,INE022Q01020,INDIAN ENERGY EXC LTD
N,C,235,AAKASH,EQ,1980-01-01 00:00:00,XX,0,Z,INE087Z01016,AAKASH EXPLORATION SER L
N,C,236,ASIANPAINT,EQ,1980-01-01 00:00:00,XX,0,E,INE021A01026,ASIAN PAINTS LIMITED
N,C,255,NIRAJ,EQ,1980-01-01 00:00:00,XX,0,Z,INE368I01016,NIRAJ CEMENT STRUC LTD
N,C,263,ATUL,EQ,1980-01-01 00:00:00,XX,0,A,INE100A01010,ATUL LTD
N,C,270,CHEMCON,EQ,1980-01-01 00:00:00,XX,0,C,INE03YM01018,CHEMCON SPECIAL CHEM LTD
N,C,275,AUROPHARMA,EQ,1980-01-01 00:00:00,XX,0,A,INE406A01037,AUROBINDO PHARMA LTD
N,C,277,GICRE,EQ,1980-01-01 00:00:00,XX,0,B,INE481Y01014,GENERAL INS CORP OF INDIA
N,C,278,AUTOAXLES,EQ,1980-01-01 00:00:00,XX,0,C,INE449A01011,AUTOMOTIVE AXLES LIMITED
N,C,305,BAJAJHLDNG,EQ,1980-01-01 00:00:00,XX,0,A,INE118A01012,BAJAJ HOLDINGS & INVS LTD
N,C,312,TIINDIA,EQ,1980-01-01 00:00:00,XX,0,B,INE974X01010,TUBE INVEST OF INDIA LTD
N,C,317,BAJFINANCE,EQ,1980-01-01 00:00:00,XX,0,E,INE296A01024,BAJAJ FINANCE LIMITED
N,C,324,ANGELONE,EQ,1980-01-01 00:00:00,XX,0,B,INE732I01013,ANGEL ONE LIMITED
N,C,330,VALIANTORG,EQ,1980-01-01 00:00:00,XX,0,B,INE565V01010,VALIANT ORGANICS LIMITED
N,C,335,BALKRISIND,EQ,1980-01-01 00:00:00,XX,0,B,INE787D01026,BALKRISHNA IND. LTD
N,C,338,BALMLAWRIE,EQ,1980-01-01 00:00:00,XX,0,B,INE164A01016,BALMER LAWRIE & CO LTD
N,C,341,BALRAMCHIN,EQ,1980-01-01 00:00:00,XX,0,B,INE119A01028,BALRAMPUR CHINI MILLS LTD
N,C,342,CAMS,EQ,1980-01-01 00:00:00,XX,0,A,INE596I01012,COMPUTER AGE MNGT SER LTD
N,C,347,BANARBEADS,EQ,1980-01-01 00:00:00,XX,0,Z,INE655B01011,BANARAS BEADS LTD
N,C,350,BANARISUG,EQ,1980-01-01 00:00:00,XX,0,D,INE459A01010,BANNARI AMMAN SUGARS LTD
N,C,357,NAM-INDIA,EQ,1980-01-01 00:00:00,XX,0,B,INE298J01013,NIPPON L I A M LTD
N,C,368,BASF,EQ,1980-01-01 00:00:00,XX,0,B,INE373A01013,BASF INDIA LTD
N,C,371,BATAINDIA,EQ,1980-01-01 00:00:00,XX,0,A,INE176A01028,BATA INDIA LTD
N,C,380,BBTC,EQ,1980-01-01 00:00:00,XX,0,B,INE050A01025,BOMBAY BURMAH TRADING COR
N,C,381,SINTERCOM,EQ,1980-01-01 00:00:00,XX,0,Z,INE129Z01016,SINTERCOM INDIA LIMITED
N,C,383,BEL,EQ,1980-01-01 00:00:00,XX,0,B,INE263A01024,BHARAT ELECTRONICS LTD
N,C,385,MAHLOG,EQ,1980-01-01 00:00:00,XX,0,B,INE766P01016,MAHINDRA LOGISTIC LIMITED
N,C,393,GLOBE,EQ,1980-01-01 00:00:00,XX,0,Z,INE581X01021,GLOBE TEXTILES (I) LTD.
N,C,395,BEML,EQ,1980-01-01 00:00:00,XX,0,B,INE258A01016,BEML LIMITED
N,C,399,NIACL,EQ,1980-01-01 00:00:00,XX,0,B,INE470Y01017,THE NEW INDIA ASSU CO LTD
N,C,404,BERGEPAINT,EQ,1980-01-01 00:00:00,XX,0,A,INE463A01038,BERGER PAINTS (I) LTD
N,C,419,BEPL,EQ,1980-01-01 00:00:00,XX,0,C,INE922A01025,BHANSALI ENG. POLYMERS LT
N,C,422,BHARATFORG,EQ,1980-01-01 00:00:00,XX,0,B,INE465A01025,BHARAT FORGE LTD
N,C,425,KHADIM,EQ,1980-01-01 00:00:00,XX,0,Z,INE834I01025,KHADIM INDIA LIMITED
N,C,426,BHARATGEAR,EQ,1980-01-01 00:00:00,XX,0,Z,INE561C01019,BHARAT GEARS LTD.
N,C,436,IFGLEXPOR,EQ,1980-01-01 00:00:00,XX,0,C,INE133Y01011,IFGL REFRACTORIES LIMITED
N,C,438,BHEL,EQ,1980-01-01 00:00:00,XX,0,B,INE257A01026,BHEL
N,C,445,5PAISA,EQ,1980-01-01 00:00:00,XX,0,C,INE618L01018,5PAISA CAPITAL LIMITED
N,C,467,HDFCLIFE,EQ,1980-01-01 00:00:00,XX,0,E,INE795G01014,HDFC LIFE INS CO LTD
N,C,471,BINDALAGRO,EQ,1980-01-01 00:00:00,XX,0,D,INE143A01010,OSWAL CHEM. & FERT. LTD.
N,C,474,3MINDIA,EQ,1980-01-01 00:00:00,XX,0,B,INE470A01017,3M INDIA LIMITED
N,C,477,BIRLACABLE,EQ,1980-01-01 00:00:00,XX,0,Z,INE800A01015,BIRLA CABLE LIMITED
N,C,480,BIRLACORPN,EQ,1980-01-01 00:00:00,XX,0,B,INE340A01012,BIRLA CORPORATION LTD
N,C,489,ICEMAKE,EQ,1980-01-01 00:00:00,XX,0,Z,INE520Y01019,ICE MAKE REFRIGERAT LTD
N,C,495,BLUEDART,EQ,1980-01-01 00:00:00,XX,0,B,INE233B01017,BLUE DART EXPRESS LTD
N,C,509,MAZDOCK,EQ,1980-01-01 00:00:00,XX,0,B,INE249Z01012,MAZAGON DOCK SHIPBUIL LTD
N,C,513,BOMDYEING,EQ,1980-01-01 00:00:00,XX,0,C,INE032A01023,BOMBAY DYEING & MFG. CO L
N,C,522,ICICIB22,EQ,1980-01-01 00:00:00,XX,0,E,INF109KB15Y7,ICICIPRAMC - BHARATIWIN
N,C,526,BPCL,EQ,1980-01-01 00:00:00,XX,0,E,INE029A01011,BHARAT PETROLEUM CORP  LT
N,C,527,UTIAMC,EQ,1980-01-01 00:00:00,XX,0,A,INE094J01016,UTI ASSET MNGMT CO LTD
N,C,547,BRITANNIA,EQ,1980-01-01 00:00:00,XX,0,E,INE216A01030,BRITANNIA INDUSTRIES LTD
N,C,559,BSL,EQ,1980-01-01 00:00:00,XX,0,Z,INE594B01012,BSL LTD
N,C,578,LIKHITHA,EQ,1980-01-01 00:00:00,XX,0,D,INE060901019,LIKHITHA INFRASTRUC LTD
N,C,583,CANFINHOME,EQ,1980-01-01 00:00:00,XX,0,B,INE477A01020,CAN FIN HOMES LTD
N,C,592,GRAPHITE,EQ,1980-01-01 00:00:00,XX,0,C,INE371A01025,GRAPHITE INDIA LTD
N,C,595,CARBORUNIV,EQ,1980-01-01 00:00:00,XX,0,B,INE120A01034,CARBORUNDUM UNIVERSAL LTD
N,C,619,CENTENKA,EQ,1980-01-01 00:00:00,XX,0,D,INE485A01015,CENTURY ENKA LTD
N,C,625,CENTURYTEX,EQ,1980-01-01 00:00:00,XX,0,B,INE055A01016,CENTURY TEXTILES LTD
N,C,628,CESC,EQ,1980-01-01 00:00:00,XX,0,A,INE486A01021,CESC LTD
N,C,634,IGARASHI,EQ,1980-01-01 00:00:00,XX,0,C,INE188B01013,IGARASHI MOTORS INDIA LTD
N,C,637,CHAMBLFERT,EQ,1980-01-01 00:00:00,XX,0,B,INE085A01013,CHAMBAL FERTILIZERS LTD
N,C,638,SUULD,EQ,1980-01-01 00:00:00,XX,0,Z,INE591Q01016,SUUMAYA INDUSTRIES LTD
N,C,641,DNAMEDIA,EQ,1980-01-01 00:00:00,XX,0,Z,INE016M01021,DILIGENT MEDIA CORP LTD.
N,C,676,EXIDEIND,EQ,1980-01-01 00:00:00,XX,0,A,INE302A01020,EXIDE INDUSTRIES LTD
N,C,685,CHOLAFIN,EQ,1980-01-01 00:00:00,XX,0,B,INE121A01024,CHOLAMANDALAM IN & FIN CO
N,C,694,CIPLA,EQ,1980-01-01 00:00:00,XX,0,E,INE059A01026,CIPLA LTD
N,C,701,HEMIPROP,EQ,1980-01-01 00:00:00,XX,0,B,INE0AJG01018,HEMISPHERE PROP IND LTD
N,C,703,DICIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE303A01010,DIC INDIA LIMITED
N,C,708,SHRADHA,EQ,1980-01-01 00:00:00,XX,0,Z,INE715Y01015,SHRADHA INFRAPROJECTS LTD
N,C,714,SHALBY,EQ,1980-01-01 00:00:00,XX,0,C,INE597J01018,SHALBY LIMITED
N,C,715,CLNINDIA,EQ,1980-01-01 00:00:00,XX,0,C,INE492A01029,CLARIANT CHEMICALS (INDIA
N,C,722,SBIETFPB,EQ,1980-01-01 00:00:00,XX,0,A,INF200KA1S22,SBIAMC - SBIETFPB
N,C,724,TATACOFFEE,EQ,1980-01-01 00:00:00,XX,0,B,INE493A01027,TATA COFFEE LIMITED
N,C,739,COROMANDEL,EQ,1980-01-01 00:00:00,XX,0,A,INE169A01031,COROMANDEL INTERNTL. LTD
N,C,740,SBIETFIT,EQ,1980-01-01 00:00:00,XX,0,E,INF200KA1S14,SBIAMC - SBIETFIT
N,C,742,COSMOFILMS,EQ,1980-01-01 00:00:00,XX,0,C,INE757A01017,COSMO FILMS LTD
N,C,744,FSC,EQ,1980-01-01 00:00:00,XX,0,Z,INE935Q01015,FUTURE SUPP CHAIN SOL LTD
N,C,757,CRISIL,EQ,1980-01-01 00:00:00,XX,0,A,INE007A01025,CRISIL LTD
N,C,772,DABUR,EQ,1980-01-01 00:00:00,XX,0,E,INE016A01026,DABUR INDIA LTD
N,C,781,DALMIASUG,EQ,1980-01-01 00:00:00,XX,0,C,INE495A01022,DALMIA BHARAT SUG IN LTD
N,C,804,SHIVATEX,EQ,1980-01-01 00:00:00,XX,0,Z,INE705C01020,SHIVA TEXYARN LIMITED
N,C,809,BSHSL,EQ,1980-01-01 00:00:00,XX,0,Z,INE032Z01012,BOMBAY SUPER HYBRID SEEDS
N,C,811,DCMSHRIRAM,EQ,1980-01-01 00:00:00,XX,0,B,INE499A01024,DCM SHRIRAM LIMITED
N,C,822,BANKA,EQ,1980-01-01 00:00:00,XX,0,Z,INE862Y01015,BANKA BIOLOO LIMITED
N,C,827,DEEPAKFERT,EQ,1980-01-01 00:00:00,XX,0,C,INE501A01019,DEEPAK FERTILIZERS & PETR
N,C,857,DHAMPURSUG,EQ,1980-01-01 00:00:00,XX,0,C,INE041A01016,DHAMPUR SUGAR MILLS LTD.
N,C,866,DHARSUGAR,EQ,1980-01-01 00:00:00,XX,0,Z,INE988C01014,DHARANI SUGARS & CHEMICAL
N,C,874,ASTRON,EQ,1980-01-01 00:00:00,XX,0,Z,INE646X01014,ASTRON PAPER BORD MIL LTD
N,C,881,DRREDDY,EQ,1980-01-01 00:00:00,XX,0,E,INE089A01023,DR. REDDYS LABORATORIES
N,C,896,KHAICHEM,EQ,1980-01-01 00:00:00,XX,0,Z,INE745B01028,KHAITAN CHEM & FERT LTD
N,C,907,EASTSILK,EQ,1980-01-01 00:00:00,XX,0,Z,INE962C01027,EASTERN SILK INDUSTRIES L
N,C,910,EICHERMOT,EQ,1980-01-01 00:00:00,XX,0,E,INE066A01021,EICHER MOTORS LTD
N,C,913,EQUITASBNK,EQ,1980-01-01 00:00:00,XX,0,B,INE063P01018,EQUITAS SMALL FIN BNK LTD
N,C,916,EIDPARRY,EQ,1980-01-01 00:00:00,XX,0,B,INE126A01031,EID PARRY INDIA LTD
N,C,919,EIHOTEL,EQ,1980-01-01 00:00:00,XX,0,B,INE230A01023,EIH LIMITED
N,C,928,ELECTCAST,EQ,1980-01-01 00:00:00,XX,0,C,INE086A01029,ELECTROSTEEL CASTINGS LTD
N,C,936,DPABHUSHAN,EQ,1980-01-01 00:00:00,XX,0,Z,INE266Y01019,D. P. ABHUSHAN LIMITED
N,C,937,ELGIEQUIP,EQ,1980-01-01 00:00:00,XX,0,B,INE285A01027,ELGI EQUIPMENTS LTD
N,C,940,PGHL,EQ,1980-01-01 00:00:00,XX,0,B,INE199A01012,PROCTER & GAMBLE HEALTH L
N,C,955,ESABINDIA,EQ,1980-01-01 00:00:00,XX,0,C,INE284A01012,ESAB INDIA LTD
N,C,958,ESCORTS,EQ,1980-01-01 00:00:00,XX,0,B,INE042A01014,ESCORTS INDIA LTD
N,C,967,SUBEXLTD,EQ,1980-01-01 00:00:00,XX,0,C,INE754A01055,SUBEX LTD
N,C,981,EPL,EQ,1980-01-01 00:00:00,XX,0,B,INE255A01020,EPL LIMITED
N,C,993,EVERESTIND,EQ,1980-01-01 00:00:00,XX,0,D,INE295A01018,EVEREST INDUSTRIES LTD
N,C,1008,FACT,EQ,1980-01-01 00:00:00,XX,0,C,INE188A01015,FACT LTD
N,C,1011,SCHAEFFLER,EQ,1980-01-01 00:00:00,XX,0,B,INE513A01014,SCHAEFFLER INDIA LIMITED
N,C,1023,FEDERALBNK,EQ,1980-01-01 00:00:00,XX,0,B,INE171A01029,FEDERAL BANK LTD
N,C,1030,AARON,EQ,1980-01-01 00:00:00,XX,0,Z,INE721Z01010,AARON INDUSTRIES LIMITED
N,C,1038,FINCABLES,EQ,1980-01-01 00:00:00,XX,0,B,INE235A01022,FINOLEX CABLES LTD
N,C,1041,FINPIPE,EQ,1980-01-01 00:00:00,XX,0,B,INE183A01024,FINOLEX INDUSTRIES LTD
N,C,1044,AXISBNKETF,EQ,1980-01-01 00:00:00,XX,0,E,INF846K01X63,AXISAMC - AXISBNKETF
N,C,1053,UFLEX,EQ,1980-01-01 00:00:00,XX,0,B,INE516A01017,UFLEX LIMITED
N,C,1073,FOSECOIND,EQ,1980-01-01 00:00:00,XX,0,D,INE519A01011,FOSECO INDIA LTD
N,C,1076,ZENSARTECH,EQ,1980-01-01 00:00:00,XX,0,B,INE520A01027,ZENSAR TECHNOLOGIES  LTD
N,C,1085,GABRIEL,EQ,1980-01-01 00:00:00,XX,0,C,INE524A01029,GABRIEL INDIA LTD
N,C,1100,GARFIBRES,EQ,1980-01-01 00:00:00,XX,0,B,INE276A01018,GARWARE TECH FIBRES LTD
N,C,1110,DANGEE,EQ,1980-01-01 00:00:00,XX,0,Z,INE688Y01014,DANGEE DUMS LIMITED
N,C,1127,GHCL,EQ,1980-01-01 00:00:00,XX,0,B,INE539A01019,GHCL LIMITED
N,C,1129,KEERTI,EQ,1980-01-01 00:00:00,XX,0,Z,INE586X01012,KEERTI KNOW & SKILL LTD.
N,C,1134,APOLLO,EQ,1980-01-01 00:00:00,XX,0,Z,INE713T01010,APOLLO MICRO SYSTEMS LTD
N,C,1139,GICHSGFIN,EQ,1980-01-01 00:00:00,XX,0,D,INE289B01019,GIC HOUSING FINANCE LTD
N,C,1142,GINNIFILA,EQ,1980-01-01 00:00:00,XX,0,Z,INE424C01010,GINNI FILAMENTS LTD
N,C,1143,NCPSESDL24,EQ,1980-01-01 00:00:00,XX,0,E,INF204KB18W4,NIPPON INDIA- NIMFXX
N,C,1145,GIPCL,EQ,1980-01-01 00:00:00,XX,0,C,INE162A01010,GUJ IND POW CO. LTD
N,C,1153,GLAXO,EQ,1980-01-01 00:00:00,XX,0,A,INE159A01016,GLAXOSMITHKLINE PHARMA LT
N,C,1156,GLFL,EQ,1980-01-01 00:00:00,XX,0,Z,INE540A01017,GUJARAT LEASE FINANCING L
N,C,1162,GTL,EQ,1980-01-01 00:00:00,XX,0,Z,INE043A01012,GTL LTD
N,C,1164,NEWGEN,EQ,1980-01-01 00:00:00,XX,0,B,INE619B01017,NEWGEN SOFTWARE TECH LTD
N,C,1168,GMBREW,EQ,1980-01-01 00:00:00,XX,0,C,INE075D01018,G M BREWERIES LTD
N,C,1174,GNFC,EQ,1980-01-01 00:00:00,XX,0,B,INE113A01013,GUJ NAR VAL FER & CHEM L
N,C,1181,GODFRYPHLP,EQ,1980-01-01 00:00:00,XX,0,B,INE260B01028,GODFREY PHILLIPS INDIA LT
N,C,1185,AMBER,EQ,1980-01-01 00:00:00,XX,0,B,INE371P01015,AMBER ENTERPRISES (I) LTD
N,C,1186,GLAND,EQ,1980-01-01 00:00:00,XX,0,A,INE068V01023,GLAND PHARMA LIMITED
N,C,1190,FMGOETZE,EQ,1980-01-01 00:00:00,XX,0,C,INE529A01010,FEDERAL-MOGUL GOETZE (IND
N,C,1196,KANSAINER,EQ,1980-01-01 00:00:00,XX,0,B,INE531A01024,KANSAI NEROLAC PAINTS LTD
N,C,1200,MAESGETF,EQ,1980-01-01 00:00:00,XX,0,E,INF769K01GS9,MIRAEAMC - MAESGETF
N,C,1205,GOODYEAR,EQ,1980-01-01 00:00:00,XX,0,C,INE533A01012,GOODYEAR INDIA LIMITED
N,C,1214,DELTAMAGNT,EQ,1980-01-01 00:00:00,XX,0,Z,INE393A01011,DELTA MANUFACTURING LTD
N,C,1232,GRASIM,EQ,1980-01-01 00:00:00,XX,0,E,INE047A01021,GRASIM INDUSTRIES LTD
N,C,1235,GREAVESCOT,EQ,1980-01-01 00:00:00,XX,0,B,INE224A01026,GREAVES COTTON LTD.
N,C,1247,GSFC,EQ,1980-01-01 00:00:00,XX,0,B,INE026A01025,GUJ STATE FERT & CHEM LTD
N,C,1250,CASTROLIND,EQ,1980-01-01 00:00:00,XX,0,A,INE172A01027,CASTROL INDIA LIMITED
N,C,1267,GUJALKALI,EQ,1980-01-01 00:00:00,XX,0,B,INE186A01019,GUJARAT ALKALIES & CHEM
N,C,1270,AMBUJACEM,EQ,1980-01-01 00:00:00,XX,0,A,INE079A01024,AMBUJA CEMENTS LTD
N,C,1289,GFLLIMITED,EQ,1980-01-01 00:00:00,XX,0,D,INE538A01037,GFL LIMITED
N,C,1313,HARRMALAYA,EQ,1980-01-01 00:00:00,XX,0,Z,INE544A01019,HARRISON MALAYALAM LTD
N,C,1315,GALAXYSURF,EQ,1980-01-01 00:00:00,XX,0,B,INE600K01018,GALAXY SURFACTANTS LTD
N,C,1327,HCL-INSYS,EQ,1980-01-01 00:00:00,XX,0,Z,INE236A01020,HCL INFOSYSTEMS LTD
N,C,1328,MARINE,EQ,1980-01-01 00:00:00,XX,0,D,INE01JE01028,MARINE ELECTRICAL (I) LTD
N,C,1330,HDFC,EQ,1980-01-01 00:00:00,XX,0,E,INE001A01036,HDFC LTD
N,C,1333,HDFCBANK,EQ,1980-01-01 00:00:00,XX,0,E,INE040A01034,HDFC BANK LTD
N,C,1336,HEG,EQ,1980-01-01 00:00:00,XX,0,C,INE545A01016,HEG LTD
N,C,1338,SDBL,EQ,1980-01-01 00:00:00,XX,0,Z,INE480C01020,SOM DIST & BREW LTD
N,C,1348,HEROMOTOCO,EQ,1980-01-01 00:00:00,XX,0,E,INE158A01026,HERO MOTOCORP LIMITED
N,C,1360,HIMATSEIDE,EQ,1980-01-01 00:00:00,XX,0,C,INE049A01027,HIMATSINGKA SEIDE LTD
N,C,1363,HINDALCO,EQ,1980-01-01 00:00:00,XX,0,E,INE038A01020,HINDALCO  INDUSTRIES  LTD
N,C,1372,HINDCOMPOS,EQ,1980-01-01 00:00:00,XX,0,Z,INE310C01029,HINDUSTAN COMPOSITES LTD.
N,C,1375,HCC,EQ,1980-01-01 00:00:00,XX,0,C,INE549A01026,HINDUSTAN CONSTRUCTION CO
N,C,1389,SUPREMEENG,EQ,1980-01-01 00:00:00,XX,0,Z,INE319Z01013,SUPREME ENGINEERING LTD
N,C,1394,HINDUNILVR,EQ,1980-01-01 00:00:00,XX,0,E,INE030A01027,HINDUSTAN UNILEVER LTD.
N,C,1403,HINDOILEXP,EQ,1980-01-01 00:00:00,XX,0,C,INE345A01011,HINDUSTAN OIL EXPLORATION
N,C,1406,HINDPETRO,EQ,1980-01-01 00:00:00,XX,0,A,INE094A01015,HINDUSTAN PETROLEUM CORP
N,C,1412,HSIL,EQ,1980-01-01 00:00:00,XX,0,C,INE415A01038,HSIL LIMITED
N,C,1415,GLOBAL,EQ,1980-01-01 00:00:00,XX,0,Z,INE291W01011,GLOBAL EDUCATION LIMITED
N,C,1424,HINDZINC,EQ,1980-01-01 00:00:00,XX,0,A,INE267A01025,HINDUSTAN ZINC LIMITED
N,C,1442,SANOFI,EQ,1980-01-01 00:00:00,XX,0,A,INE058A01010,SANOFI INDIA LIMITED
N,C,1455,HIL,EQ,1980-01-01 00:00:00,XX,0,C,INE557A01011,HIL LIMITED
N,C,1465,ACCURACY,EQ,1980-01-01 00:00:00,XX,0,Z,INE648Z01015,ACCURACY SHIPPING LIMITED
N,C,1467,AKZOINDIA,EQ,1980-01-01 00:00:00,XX,0,C,INE133A01011,AKZO NOBEL INDIA LIMITED
N,C,1476,IDBI,EQ,1980-01-01 00:00:00,XX,0,C,INE008A01015,IDBI BANK LIMITED
N,C,1480,REPL,EQ,1980-01-01 00:00:00,XX,0,Z,INE364Z01019,RUDRABHISHEK ENTERP LTD
N,C,1482,IFBAGRO,EQ,1980-01-01 00:00:00,XX,0,D,INE076C01018,IFB AGRO INDUSTRIES LTD
N,C,1485,IFBIND,EQ,1980-01-01 00:00:00,XX,0,C,INE559A01017,IFB INDUSTRIES LTD
N,C,1491,IFCI,EQ,1980-01-01 00:00:00,XX,0,C,INE039A01010,IFCI LTD
N,C,1494,BURGERKING,EQ,1980-01-01 00:00:00,XX,0,B,INE07T201019,BURGER KING INDIA LIMITED
N,C,1497,SHIVAMILLS,EQ,1980-01-01 00:00:00,XX,0,Z,INE644Y01017,SHIVA MILLS LIMITED
N,C,1507,MOGSEC,EQ,1980-01-01 00:00:00,XX,0,E,INF247L01AK4,MOTILALAMC - G5
N,C,1508,ASTERDM,EQ,1980-01-01 00:00:00,XX,0,B,INE914M01019,ASTER DM HEALTHCARE LTD.
N,C,1512,INDHOTEL,EQ,1980-01-01 00:00:00,XX,0,B,INE053A01029,THE INDIAN HOTELS CO. LTD
N,C,1515,INDIACEM,EQ,1980-01-01 00:00:00,XX,0,B,INE383A01012,THE INDIA CEMENTS LIMITED
N,C,1521,INDIAGLYCO,EQ,1980-01-01 00:00:00,XX,0,D,INE560A01015,INDIA GLYCOLS LTD
N,C,1530,INDIANHUME,EQ,1980-01-01 00:00:00,XX,0,C,INE323C01030,INDIAN HUME PIPE CO. LTD.
N,C,1547,RKEC,EQ,1980-01-01 00:00:00,XX,0,Z,INE786W01010,RKEC PROJECTS LIMITED
N,C,1565,RVHL,EQ,1980-01-01 00:00:00,XX,0,Z,INE09E501017,RAVINDER HEIGHTS LIMITED
N,C,1570,GMMPFAUDLR,EQ,1980-01-01 00:00:00,XX,0,B,INE541A01023,GMM PFAUDLER LIMITED
N,C,1576,GILLETTE,EQ,1980-01-01 00:00:00,XX,0,A,INE322A01010,GILLETTE INDIA LTD
N,C,1581,TARC,EQ,1980-01-01 00:00:00,XX,0,C,INE0EK901012,TARC LIMITED
N,C,1594,INFY,EQ,1980-01-01 00:00:00,XX,0,E,INE009A01021,INFOSYS LIMITED
N,C,1597,INGERRAND,EQ,1980-01-01 00:00:00,XX,0,B,INE177A01018,INGERSOLL-RAND INDIA LTD
N,C,1614,FAIRCHEMOR,EQ,1980-01-01 00:00:00,XX,0,C,INE0DNW01011,FAIRCHEM ORGANICS LIMITED
N,C,1621,TATAINVEST,EQ,1980-01-01 00:00:00,XX,0,B,INE672A01018,TATA INVESTMENT CORP LTD
N,C,1624,IOC,EQ,1980-01-01 00:00:00,XX,0,E,INE242A01010,INDIAN OIL CORP LTD
N,C,1627,LINDEINDIA,EQ,1980-01-01 00:00:00,XX,0,B,INE473A01011,LINDE INDIA LIMITED
N,C,1628,BECTORFOOD,EQ,1980-01-01 00:00:00,XX,0,B,INE495P01012,MRS BECTORS FOOD SPE LTD
N,C,1633,IPCALAB,EQ,1980-01-01 00:00:00,XX,0,B,INE571A01020,IPCA LABORATORIES LTD
N,C,1639,TATASTLLP,EQ,1980-01-01 00:00:00,XX,0,C,INE674A01014,TATA STEEL LONG PRO LTD
N,C,1660,ITC,EQ,1980-01-01 00:00:00,XX,0,E,INE154A01025,ITC LTD
N,C,1663,ATFL,EQ,1980-01-01 00:00:00,XX,0,C,INE209A01019,AGRO TECH FOODS LIMITED
N,C,1672,HGINFRA,EQ,1980-01-01 00:00:00,XX,0,B,INE926X01010,H.G.INFRA ENGINEERING LTD
N,C,1675,ITI,EQ,1980-01-01 00:00:00,XX,0,B,INE248A01017,ITI LTD
N,C,1681,IVP,EQ,1980-01-01 00:00:00,XX,0,Z,INE043C01018,IVP LTD
N,C,1708,JAYBARMARU,EQ,1980-01-01 00:00:00,XX,0,C,INE571B01028,JAY BHARAT MARUTI LTD
N,C,1720,JAYSREETEA,EQ,1980-01-01 00:00:00,XX,0,Z,INE364A01020,JAYSHREE TEA & INDUSTRIES
N,C,1726,JBCHEPHARM,EQ,1980-01-01 00:00:00,XX,0,B,INE572A01028,J B CHEMICALS AND PHARMA
N,C,1729,JBFIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE187A01017,JBF INDUSTRIES LTD
N,C,1756,JINDALPOLY,EQ,1980-01-01 00:00:00,XX,0,C,INE197D01010,JINDAL POLY FILMS LIMITED
N,C,1782,KANPRPLA,EQ,1980-01-01 00:00:00,XX,0,Z,INE694E01014,KANPUR PLASTIPACK LIMITED
N,C,1797,AWHCL,EQ,1980-01-01 00:00:00,XX,0,D,INE01BK01022,ANTONY WASTE HDG CELL LTD
